order_id,customer_name,email,product_category,product_name,quantity,unit_price,discount,payment_method,order_status,order_date,delivery_date,rating,region
ORD-0592,Victor Castillo,VICTOR.CASTILLO@GMAIL.COM,Food & Grocery,Cooking Oil,3,120.0,0.1,Debit Card,Delivered,2024-06-14,2024-06-20,4,LUZON
ORD-0167,Mark Castillo,mark.castillo@yahoo.com,Home & Living,Bed Sheets,1,650.0,,credit card,DELIVERED,2024-08-12,2024-08-19,1,Visayas
ORD-0671,Anna Magsaysay,anna.magsaysay@outlook.com,Food & Grocery,Rice 5kg,4,250.0,0.0,Credit Card,Deliverd,2024-03-10,2024-03-13,3,VISAYAS
ORD-0946,Ronald Cruz,ronald.cruz@outlook.com,Electronics,Bluetooth Speaker,4,3200.0,0.1,debit card,Canceled,2024-09-20,,,visayas
ORD-0063,Sammy Magsaysay,sammy.magsaysay@yahoo.com,Home & Living,Rice Cooker,5,899.0,0.15,CreditCard,DELIVERED,2024-07-17,2024-07-26,3,LUZON
ORD-0192,Sammy dela Cruz,sammy.delacruz@gmail.com,Food & Grocery,Rice 5kg,2,250.0,0.2,Gcash,shipped,2024-02-28,2024-03-09,4,Mindanao
ORD-0702,Rachel Bautista,rachel.bautista@outlook.com,Electronics,USB Hub,1,450.0,0.15,gcash,Deliverd,2024-07-12,2024-07-19,4,Mindanao
ORD-0850,Gina Mendoza,gina.mendoza@gmail.com,Food & Grocery,Cooking Oil,831,120.0,0.05,credit card,Shipped,2024-08-10,2024-08-14,1,luzon
ORD-0417,Lena Castillo,lena.castillo@yahoo.com,Beauty,Face Wash,2,320.0,0.1,Credit Card,DELIVERED,2024-01-21,2024-01-26,4,Visayas
ORD-0003,Homer Tan,homer.tan@outlook.com,Home & Living,Picture Frame,2,220.0,0.05,Gcash,Deliverd,2024-05-22,2024-06-01,3,Visayas
ORD-0454,Carlo Manalo,carlo.manalo@yahoo.com,Beauty,Face Wash,1,320.0,0.0,DebitCard,delivered,2024-06-14,2024-06-20,1,Visayas
ORD-0412,Arnold Lacson,arnold.lacson@outlook.com,Beauty,Face Wash,4,320.0,0.2,DebitCard,DELIVERED,2024-11-21,2024-11-25,3,Visayas
ORD-0559,Jose Corpus,JOSE.CORPUS@OUTLOOK.COM,Food & Grocery,Canned Goods,5,45.0,0.0,credit card,delivered,2024-12-19,2024-12-25,2,Visayas
ORD-0834,Kevin Tolentino,kevin.tolentino@gmail.com,Electronics,Wireless Earbuds,1,1299.0,0.2,cod,delivered,2024-12-19,2024-12-23,1,Luzon
ORD-0991,Rosa Dizon,rosa.dizon@gmail.com,Beauty,Moisturizer,2,550.0,0.2,Credit Card,Deliverd,2024-04-03,2024-04-10,1,visayas
ORD-0575,paolo reyes,paolo.reyes@gmail.com,Electronics,Bluetooth Speaker,5,3200.0,,CreditCard,Deliverd,2024-03-21,2024-03-30,2,Mindanao
ORD-0827,Sheila Espiritu,sheila.espiritu@gmail.com,Beauty,Lip Tint,2,199.0,0.15,DebitCard,delivered,2024-08-30,2024-09-05,3,Luzon
ORD-0817,Nina Soriano,nina.soriano@yahoo.com,Home & Living,Rice Cooker,1,899.0,0.15,GCash,Deliverd,2024-07-08,2024-07-15,1,Mindanao
ORD-0061,Jasmine Flores,jasmine.flores@gmail.com,Clothing,Socks Pack,1,150.0,0.15,DebitCard,DELIVERED,2024-03-18,2024-03-28,1,mindanao
ORD-0820,EDDIE ESPIRITU,eddie.espiritu@outlook.com,Electronics,Wireless Earbuds,2,1299.0,0.1,Credit card,DELIVERED,2024-02-10,2024-02-13,5,Luzon
ORD-0121,Irene Evangelista,irene.evangelista@yahoo.com,Home & Living,Picture Frame,1,220.0,0.05,Gcash,Delivered,2024-08-18,2024-08-25,3,luzon
ORD-0143,Dante dela Cruz,dante.delacruz@gmail.com,Clothing,Jogger Pants,1,799.0,0.05,COD,Deliverd,2024-10-27,2024-10-31,3,Luzon
ORD-0142,Jenny Castillo,jenny.castillo@outlook.com,Food & Grocery,Instant Noodles,3,,0.2,DebitCard,delivered,2024-09-08,2024-09-11,,Mindanao
ORD-0781,Arnold Villanueva,ARNOLD.VILLANUEVA@YAHOO.COM,Food & Grocery,Instant Noodles,4,15.0,0.15,COD,DELIVERED,2024-07-03,2024-07-10,4,Visayas
ORD-0310,Ana Flores,ana.flores@yahoo.com,Beauty,Lip Tint,1,199.0,0.1,CreditCard,Deliverd,2024-05-02,2024-05-06,2,luzon
ORD-0688,Christine Gutierrez,christine.gutierrez@outlook.com,Food & Grocery,Canned Goods,2,45.0,0.0,cod,Cancelled,2024-05-25,,,MINDANAO
ORD-0735,ANNA AGUILAR,anna.aguilar@outlook.com,Beauty,Sunscreen SPF50,4,450.0,0.0,credit card,delivered,2024-09-23,2024-09-29,3,mindanao
ORD-0331,Gilbert Mendoza,gilbert.mendoza@outlook.com,Clothing,Dress,5,1200.0,0.15,Debit Card,delivered,2024-03-19,2024-03-29,4,VISAYAS
ORD-0653,Irene Lacson,irene.lacson@outlook.com,Home & Living,Picture Frame,1,220.0,0.15,Debit Card,Delivered,2024-05-14,2024-05-22,4,Luzon
ORD-0323,Jose Magsaysay,jose.magsaysay@yahoo.com,Beauty,Sunscreen SPF50,4,450.0,0.15,Gcash,DELIVERED,2024-02-17,2024-02-23,3,LUZON
ORD-0025,Trisha Corpus,trisha.corpus@gmail.com,Food & Grocery,Instant Noodles,4,15.0,0.0,Credit card,Delivered,2024-05-13,2024-05-22,3,visayas
ORD-0056,Rosa Fernandez,rosa.fernandez@outlook.com,Home & Living,Rice Cooker,2,899.0,0.1,credit card,Shipped,2024-03-13,2024-03-16,1,luzon
ORD-0855,Gilbert dela Cruz,gilbert.delacruz@outlook.com,Home & Living,Picture Frame,1,220.0,0.15,Cash on Delivery,shipped,2024-06-03,2024-06-13,2,Luzon
ORD-0516,Sheila Uy,sheila.uy@gmail.com,Beauty,Face Wash,3,320.0,0.1,Credit Card,Delivered,2024-09-26,2024-09-30,5,Visayas
ORD-1000,alan reyes,alan.reyes@gmail.com,Electronics,Power Bank,1,799.0,0.05,credit card,DELIVERED,2024-08-25,2024-08-29,1,luzon
ORD-0528,Kevin Villafuerte,kevin.villafuerte@gmail.com,Clothing,Socks Pack,1,150.0,,Cash on Delivery,DELIVERED,2024-05-09,2024-05-12,5,mindanao
ORD-0174,Tina Cruz,tina.cruz@outlook.com,Food & Grocery,Coffee Pack,876,85.0,0.15,DebitCard,delivered,2024-03-06,2024-03-10,4,mindanao
ORD-0697,ALAN MEDINA,alan.medina@gmail.com,Food & Grocery,Canned Goods,1,45.0,0.1,COD,delivered,2024-10-25,2024-10-29,,VISAYAS
ORD-0312,Ronald Tan,ronald.tan@gmail.com,Food & Grocery,Canned Goods,1,45.0,0.2,Gcash,DELIVERED,2024-06-17,2024-06-26,2,Luzon
ORD-0210,Eleanor Lacson,eleanor.lacson@yahoo.com,Clothing,Running Shoes,2,2500.0,0.0,Debit Card,Delivered,2024-08-30,2024-09-02,1,Mindanao
ORD-0801,Mia Aquino,mia.aquino@yahoo.com,Home & Living,Bed Sheets,4,650.0,0.2,debit card,Shipped,2024-06-16,2024-06-25,3,visayas
ORD-0898,Sheila Medina,sheila.medina@outlook.com,Beauty,Lip Tint,1,199.0,0.05,Credit Card,Deliverd,2024-03-15,2024-03-20,1,luzon
ORD-0103,Ricky Reyes,RICKY.REYES@GMAIL.COM,Food & Grocery,Canned Goods,5,45.0,0.05,DebitCard,Deliverd,2024-10-08,2024-10-16,3,VISAYAS
ORD-0995,Lisa Gutierrez,lisa.gutierrez@yahoo.com,Home & Living,Picture Frame,1,220.0,0.0,debit card,Deliverd,2024-09-09,2024-09-18,5,Luzon
ORD-0397,Irene Tan,irene.tan@outlook.com,Beauty,Face Wash,4,320.0,0.2,credit card,Delivered,2024-08-10,2024-08-13,2,visayas
ORD-0048,homer lacson,homer.lacson@gmail.com,Food & Grocery,Canned Goods,3,45.0,0.0,DebitCard,Deliverd,2024-02-29,2024-03-05,1,visayas
ORD-0613,Ana Lacson,ana.lacson@gmail.com,Clothing,Polo Shirt,2,550.0,0.2,DebitCard,shipped,2024-11-25,2024-12-02,2,Visayas
ORD-0693,Lisa Dela Rosa,lisa.delarosa@yahoo.com,Food & Grocery,Rice 5kg,1,,0.0,credit card,delivered,2024-09-24,2024-09-30,4,mindanao
ORD-0338,Ricky Lacson,ricky.lacson@outlook.com,Clothing,Polo Shirt,4,550.0,0.15,COD,cancelled,2024-01-06,,,luzon
ORD-0515,BEN SORIANO,ben.soriano@yahoo.com,Food & Grocery,Coffee Pack,5,85.0,0.2,Credit Card,Deliverd,2024-02-16,2024-02-24,3,Mindanao
ORD-0224,Ronald Ramos,ronald.ramos@yahoo.com,Food & Grocery,Rice 5kg,3,,0.1,Credit card,RETURNED,2024-05-10,,3,visayas
ORD-0337,Alan Macaraeg,alan.macaraeg@gmail.com,Home & Living,Air Purifier,2,8500.0,0.15,Gcash,CANCELLED,2024-05-26,,,visayas
ORD-0442,Trisha Domingo,TRISHA.DOMINGO@YAHOO.COM,Beauty,Face Wash,2,320.0,0.05,Debit Card,delivered,2024-06-07,2024-06-11,4,Visayas
ORD-0520,Dennis Uy,DENNIS.UY@GMAIL.COM,Beauty,Serum,4,780.0,,debit card,shipped,2024-06-21,2024-06-26,1,MINDANAO
ORD-0663,Anna Reyes,anna.reyes@outlook.com,Clothing,Running Shoes,4,2500.0,,gcash,DELIVERED,2024-08-08,2024-08-14,2,MINDANAO
ORD-0521,Juan Bautista,juan.bautista@yahoo.com,Home & Living,Electric Fan,3,1500.0,0.2,GCash,SHIPPED,2024-02-09,2024-02-18,2,LUZON
ORD-0083,Gina Gutierrez,gina.gutierrez@outlook.com,Electronics,Phone Case,4,199.0,0.15,GCash,Shipped,2024-05-15,2024-05-23,4,Visayas
ORD-0525,Gina Pascual,GINA.PASCUAL@GMAIL.COM,Clothing,Running Shoes,2,2500.0,0.0,debit card,Deliverd,2024-04-17,2024-04-22,1,Luzon
ORD-0842,sammy ramos,sammy.ramos@outlook.com,Food & Grocery,Canned Goods,4,45.0,0.2,GCash,returned,2024-04-18,,5,MINDANAO
ORD-0630,Gilbert Torres,gilbert.torres@outlook.com,Beauty,Lip Tint,5,199.0,0.05,cod,delivered,2024-05-07,2024-05-17,5,luzon
ORD-0084,TONY LACSON,tony.lacson@outlook.com,Food & Grocery,Rice 5kg,5,250.0,0.0,cod,delivered,2024-04-11,2024-04-20,,Luzon
ORD-0876,Alan Torres,alan.torres@gmail.com,Home & Living,Picture Frame,1,,0.2,CreditCard,Deliverd,2024-05-25,2024-05-31,5,visayas
ORD-0658,LISA FLORES,lisa.flores@yahoo.com,Beauty,Lip Tint,3,199.0,0.1,DebitCard,Canceled,2024-12-18,,,MINDANAO
ORD-0589,CARLO VILLAFUERTE,carlo.villafuerte@outlook.com,Home & Living,Rice Cooker,3,899.0,0.15,Cash on Delivery,DELIVERED,2024-05-07,2024-05-14,4,visayas
ORD-0776,Juan Uy,juan.uy@yahoo.com,Food & Grocery,Cooking Oil,1,120.0,0.15,COD,shipped,2024-10-08,2024-10-16,5,Visayas
ORD-0825,victor lacson,VICTOR.LACSON@GMAIL.COM,Home & Living,Picture Frame,1,220.0,0.0,Debit Card,DELIVERED,2024-04-05,2024-04-14,1,LUZON
ORD-0967,Sheila Soriano,sheila.soriano@outlook.com,Clothing,Dress,3,1200.0,,Credit card,RETURNED,2024-01-02,,4,VISAYAS
ORD-0728,Carlo Macapagal,carlo.macapagal@gmail.com,Food & Grocery,Cooking Oil,3,120.0,0.15,credit card,Returned,2024-02-07,,2,visayas
ORD-0925,Ronald Garcia,ronald.garcia@outlook.com,Food & Grocery,Cooking Oil,1,120.0,0.2,Cash on Delivery,DELIVERED,2024-04-15,2024-04-24,4,LUZON
ORD-0139,Pedro Mendoza,PEDRO.MENDOZA@GMAIL.COM,Home & Living,Rice Cooker,1,899.0,0.2,debit card,Deliverd,2024-12-15,2024-12-24,2,luzon
ORD-0562,Alan Santiago,alan.santiago@yahoo.com,Food & Grocery,Canned Goods,3,45.0,0.05,cod,Canceled,2024-03-24,,,VISAYAS
ORD-0124,Rowena Espiritu,rowena.espiritu@gmail.com,Electronics,Power Bank,4,799.0,0.0,Debit Card,Shipped,2024-09-10,2024-09-17,3,VISAYAS
ORD-0718,JOSE MEDINA,jose.medina@yahoo.com,Electronics,Smart Watch,633,5999.0,0.15,COD,DELIVERED,2024-09-28,2024-10-03,4,Luzon
ORD-0483,Mark Espiritu,mark.espiritu@gmail.com,Electronics,Smart Watch,655,5999.0,0.2,COD,Canceled,2024-05-21,,,VISAYAS
ORD-0415,Sarah Soriano,sarah.soriano@outlook.com,Electronics,Phone Case,3,199.0,0.0,Debit Card,Delivered,2024-08-25,2024-09-04,1,mindanao
ORD-0023,Rodrigo Navarro,rodrigo.navarro@outlook.com,Clothing,Jogger Pants,4,799.0,0.1,Gcash,delivered,2024-07-15,2024-07-20,,visayas
ORD-0743,Ana Fajardo,ana.fajardo@yahoo.com,Clothing,Dress,1,1200.0,0.1,Gcash,Delivered,2024-03-13,2024-03-22,3,luzon
ORD-0682,ANNA DELA CRUZ,anna.delacruz@yahoo.com,Home & Living,Air Purifier,5,8500.0,0.1,GCash,Delivered,2024-04-08,2024-04-13,4,Visayas
ORD-0451,Lena Manalo,lena.manalo@outlook.com,Home & Living,Picture Frame,1,220.0,0.0,G-Cash,Deliverd,2024-11-15,2024-11-19,4,LUZON
ORD-0661,Alan Navarro,alan.navarro@yahoo.com,Beauty,Lip Tint,2,199.0,0.2,COD,Delivered,2024-05-09,2024-05-13,4,Visayas
ORD-0495,Rachel Aquino,rachel.aquino@yahoo.com,Clothing,Running Shoes,3,2500.0,0.0,DebitCard,Cancelled,2024-01-11,,,visayas
ORD-0178,Ronald Lim,ronald.lim@outlook.com,Food & Grocery,Instant Noodles,1,15.0,0.15,cod,RETURNED,2024-11-04,,2,luzon
ORD-0028,Sarah Macapagal,sarah.macapagal@yahoo.com,Electronics,Smart Watch,715,5999.0,0.0,cod,cancelled,2024-08-10,,,mindanao
ORD-0217,Rachel Magsaysay,rachel.magsaysay@yahoo.com,Electronics,Power Bank,5,799.0,0.1,Gcash,delivered,2024-11-20,2024-11-29,,VISAYAS
ORD-0252,Anna Tan,anna.tan@outlook.com,Beauty,Serum,3,780.0,,DebitCard,Delivered,2024-12-23,2025-01-02,1,MINDANAO
ORD-0522,Dennis Mendoza,dennis.mendoza@gmail.com,Beauty,Face Wash,5,320.0,0.2,gcash,Deliverd,2024-05-30,2024-06-06,5,VISAYAS
ORD-0607,Paolo Ramos,paolo.ramos@outlook.com,Beauty,Lip Tint,5,199.0,0.1,G-Cash,Delivered,2024-10-11,2024-10-21,2,luzon
ORD-0015,Rachel Soriano,rachel.soriano@yahoo.com,Home & Living,Rice Cooker,1,899.0,,CreditCard,Deliverd,2024-10-09,2024-10-18,,LUZON
ORD-0914,eleanor aquino,eleanor.aquino@yahoo.com,Beauty,Moisturizer,2,550.0,0.05,Credit Card,DELIVERED,2024-04-30,2024-05-06,3,luzon
ORD-0455,tina flores,tina.flores@outlook.com,Electronics,Smart Watch,4,5999.0,0.15,COD,delivered,2024-06-01,2024-06-07,5,mindanao
ORD-0254,sammy macapagal,sammy.macapagal@gmail.com,Electronics,Phone Case,5,199.0,0.2,Debit Card,delivered,2024-09-03,2024-09-12,1,MINDANAO
ORD-0723,Arnold Santos,arnold.santos@yahoo.com,Home & Living,Air Purifier,5,8500.0,0.2,Gcash,DELIVERED,2024-05-03,2024-05-08,3,luzon
ORD-0234,Carlo Torres,carlo.torres@yahoo.com,Food & Grocery,Rice 5kg,4,250.0,0.05,credit card,delivered,2024-08-08,2024-08-13,5,Visayas
ORD-0038,JUAN OCAMPO,juan.ocampo@outlook.com,Beauty,Moisturizer,1,550.0,0.1,Debit Card,delivered,2024-12-29,2025-01-03,3,mindanao
ORD-0858,Marco Tan,marco.tan@yahoo.com,Home & Living,Air Purifier,2,8500.0,0.15,Debit Card,Deliverd,2024-04-09,2024-04-14,1,visayas
ORD-0882,Ronald Corpus,RONALD.CORPUS@GMAIL.COM,Home & Living,Electric Fan,5,1500.0,0.2,Credit Card,Canceled,2024-05-26,,,Luzon
ORD-0906,Homer Lacson,homer.lacson@outlook.com,Clothing,Jacket,3,1800.0,0.1,cod,RETURNED,2024-10-16,,2,LUZON
ORD-0422,Jenny Pascual,jenny.pascual@yahoo.com,Electronics,Power Bank,5,799.0,0.1,cod,RETURNED,2024-07-09,,2,LUZON
ORD-0373,Gina Manalo,gina.manalo@outlook.com,Beauty,Sunscreen SPF50,3,450.0,0.1,Gcash,Deliverd,2024-01-14,2024-01-19,,visayas
ORD-0242,Luz Bautista,LUZ.BAUTISTA@GMAIL.COM,Clothing,Running Shoes,3,2500.0,0.2,Cash on Delivery,Delivered,2024-02-25,2024-03-05,2,VISAYAS
ORD-0298,Sarah Dizon,sarah.dizon@gmail.com,Electronics,Wireless Earbuds,2,1299.0,0.2,credit card,RETURNED,2024-02-04,,1,LUZON
ORD-0937,Carlo Aguilar,carlo.aguilar@gmail.com,Home & Living,Air Purifier,2,8500.0,0.0,credit card,Delivered,2024-11-30,2024-12-08,4,luzon
ORD-0395,Gilbert Corpus,GILBERT.CORPUS@GMAIL.COM,Electronics,USB Hub,5,450.0,0.05,DebitCard,SHIPPED,2024-04-06,2024-04-09,,Visayas
ORD-0576,Ronald Castillo,RONALD.CASTILLO@GMAIL.COM,Clothing,Jogger Pants,4,799.0,0.1,GCash,Delivered,2024-08-28,2024-08-31,2,LUZON
ORD-0666,Nina Uy,nina.uy@outlook.com,Electronics,Laptop Stand,5,850.0,0.2,Credit Card,Shipped,2024-07-25,2024-07-31,2,visayas
ORD-0466,Ronald Cruz,ronald.cruz@yahoo.com,Home & Living,Air Purifier,4,,0.1,cod,delivered,2024-12-21,2024-12-25,1,Luzon
ORD-0926,sheila villanueva,sheila.villanueva@outlook.com,Electronics,Bluetooth Speaker,5,3200.0,0.2,Gcash,Cancelled,2024-05-20,,,LUZON
ORD-0042,Felix Soriano,felix.soriano@gmail.com,Food & Grocery,Cooking Oil,3,120.0,0.15,GCash,DELIVERED,2024-04-26,2024-04-30,4,MINDANAO
ORD-0343,ricky tan,ricky.tan@yahoo.com,Beauty,Face Wash,4,320.0,0.15,debit card,Canceled,2024-08-13,,,Visayas
ORD-0972,Victor Domingo,victor.domingo@gmail.com,Electronics,Power Bank,4,799.0,0.0,Credit Card,Delivered,2024-07-07,2024-07-11,4,VISAYAS
ORD-0784,Anna Macaraeg,anna.macaraeg@gmail.com,Electronics,Wireless Earbuds,3,1299.0,,cod,DELIVERED,2024-05-07,2024-05-11,3,luzon
ORD-0893,Ronald Uy,ronald.uy@outlook.com,Clothing,Jogger Pants,2,799.0,0.1,CreditCard,Delivered,2024-08-02,2024-08-06,4,Luzon
ORD-0113,Gilbert Fajardo,gilbert.fajardo@yahoo.com,Beauty,Lip Tint,1,199.0,0.2,G-Cash,Deliverd,2024-05-29,2024-06-02,4,LUZON
ORD-0591,Rosa Fajardo,rosa.fajardo@gmail.com,Beauty,Lip Tint,3,199.0,0.05,COD,delivered,2024-10-24,2024-10-31,5,mindanao
ORD-0171,Jasmine Manalo,jasmine.manalo@yahoo.com,Food & Grocery,Cooking Oil,1,120.0,0.0,GCash,shipped,2024-01-19,2024-01-22,1,MINDANAO
ORD-0713,Sammy Uy,sammy.uy@gmail.com,Home & Living,Bed Sheets,5,650.0,0.2,Credit Card,Delivered,2024-10-13,2024-10-23,4,MINDANAO
ORD-0487,Tony Pascual,tony.pascual@gmail.com,Clothing,Dress,5,1200.0,,Gcash,delivered,2024-01-03,2024-01-11,4,luzon
ORD-0464,Ana Fajardo,ana.fajardo@gmail.com,Food & Grocery,Instant Noodles,1,15.0,0.05,cod,Shipped,2024-03-28,2024-04-01,2,VISAYAS
ORD-0153,Jose Castillo,jose.castillo@outlook.com,Beauty,Sunscreen SPF50,4,450.0,,debit card,Delivered,2024-06-21,2024-06-28,3,VISAYAS
ORD-0062,TINA LIM,tina.lim@yahoo.com,Electronics,Phone Case,3,199.0,0.0,debit card,RETURNED,2024-01-22,,4,MINDANAO
ORD-0035,Carlo Tolentino,carlo.tolentino@yahoo.com,Clothing,Socks Pack,2,150.0,,cod,Deliverd,2024-03-04,2024-03-14,3,VISAYAS
ORD-0585,Sarah Tolentino,sarah.tolentino@yahoo.com,Home & Living,Air Purifier,1,8500.0,0.2,Debit Card,CANCELLED,2024-03-04,,,Visayas
ORD-0624,GILBERT CRUZ,gilbert.cruz@gmail.com,Clothing,Polo Shirt,4,550.0,0.2,COD,shipped,2024-06-25,2024-07-01,,mindanao
ORD-0765,nina magsaysay,nina.magsaysay@gmail.com,Electronics,Phone Case,2,199.0,0.15,Credit Card,Shipped,2024-10-08,2024-10-13,4,mindanao
ORD-0530,Sarah Lim,SARAH.LIM@YAHOO.COM,Food & Grocery,Rice 5kg,2,250.0,0.1,cod,DELIVERED,2024-09-21,2024-09-24,4,MINDANAO
ORD-0382,rowena reyes,rowena.reyes@gmail.com,Food & Grocery,Cooking Oil,1,120.0,0.2,gcash,SHIPPED,2024-12-21,2024-12-26,3,mindanao
ORD-0532,ana tan,ana.tan@gmail.com,Electronics,Bluetooth Speaker,3,3200.0,0.05,CreditCard,Cancelled,2024-05-06,,,Mindanao
ORD-0090,patricia aquino,patricia.aquino@outlook.com,Clothing,Dress,4,1200.0,0.1,GCash,Delivered,2024-03-30,2024-04-08,2,luzon
ORD-0711,ben fernandez,ben.fernandez@gmail.com,Clothing,Jogger Pants,3,799.0,0.0,Credit card,Shipped,2024-03-28,2024-04-05,1,mindanao
ORD-0305,Irene Evangelista,irene.evangelista@yahoo.com,Clothing,Jacket,1,1800.0,0.15,Cash on Delivery,Delivered,2024-01-15,2024-01-18,2,VISAYAS
ORD-0973,Homer Domingo,homer.domingo@gmail.com,Food & Grocery,Rice 5kg,2,250.0,0.0,gcash,Canceled,2024-05-12,,,mindanao
ORD-0377,Pedro Uy,pedro.uy@outlook.com,Home & Living,Rice Cooker,1,899.0,0.15,COD,Returned,2024-08-24,,,MINDANAO
ORD-0069,Paolo Villanueva,paolo.villanueva@gmail.com,Home & Living,Bed Sheets,2,650.0,,GCash,delivered,2024-03-17,2024-03-26,1,luzon
ORD-0567,Ramon Garcia,ramon.garcia@yahoo.com,Clothing,Jacket,3,1800.0,0.15,cod,returned,2024-12-19,,1,LUZON
ORD-0414,Gilbert Ocampo,gilbert.ocampo@outlook.com,Food & Grocery,Canned Goods,1,45.0,0.2,Credit Card,delivered,2024-09-20,2024-09-28,1,Visayas
ORD-0240,Lisa Padilla,lisa.padilla@outlook.com,Clothing,Dress,5,1200.0,0.1,credit card,delivered,2024-12-30,2025-01-02,4,mindanao
ORD-0774,Trisha Padilla,trisha.padilla@gmail.com,Clothing,Running Shoes,3,2500.0,0.1,Gcash,CANCELLED,2024-09-23,,,Visayas
ORD-0971,rowena flores,rowena.flores@gmail.com,Beauty,Lip Tint,2,9518.63,0.05,gcash,DELIVERED,2024-04-18,2024-04-22,5,LUZON
ORD-0696,Mia Ocampo,MIA.OCAMPO@GMAIL.COM,Home & Living,Electric Fan,3,,0.1,Debit Card,returned,2024-02-08,,4,visayas
ORD-0135,KEVIN DELA CRUZ,kevin.delacruz@outlook.com,Home & Living,Rice Cooker,2,899.0,0.15,CreditCard,Delivered,2024-04-28,2024-05-07,3,Mindanao
ORD-0874,Carla Dela Rosa,CARLA.DELAROSA@GMAIL.COM,Beauty,Lip Tint,5,199.0,0.15,gcash,Deliverd,2024-04-24,2024-05-02,,VISAYAS
ORD-0425,Noel Garcia,noel.garcia@yahoo.com,Beauty,Moisturizer,5,550.0,0.05,G-Cash,RETURNED,2024-09-25,,3,luzon
ORD-0263,Sammy Flores,sammy.flores@yahoo.com,Clothing,Socks Pack,4,150.0,0.2,COD,Delivered,2024-01-27,2024-02-01,4,visayas
ORD-0426,LUZ CRUZ,luz.cruz@gmail.com,Clothing,Jogger Pants,2,799.0,0.05,Credit Card,DELIVERED,2024-11-19,2024-11-27,3,MINDANAO
ORD-0360,Patricia Lim,patricia.lim@yahoo.com,Food & Grocery,Cooking Oil,2,120.0,,debit card,SHIPPED,2024-11-13,2024-11-17,3,Mindanao
ORD-0668,Rowena Pascual,rowena.pascual@outlook.com,Food & Grocery,Canned Goods,2,45.0,,Credit Card,Delivered,2024-11-11,2024-11-14,,visayas
ORD-0463,Alan Aquino,alan.aquino@outlook.com,Electronics,Phone Case,1,199.0,0.15,Cash on Delivery,Deliverd,2024-02-10,2024-02-18,4,visayas
ORD-0964,GINA PASCUAL,gina.pascual@gmail.com,Electronics,Bluetooth Speaker,1,3200.0,0.1,COD,delivered,2024-01-16,2024-01-20,,MINDANAO
ORD-0073,Rowena Villafuerte,rowena.villafuerte@yahoo.com,Clothing,Dress,4,1200.0,0.1,Debit Card,SHIPPED,2024-04-02,2024-04-09,3,VISAYAS
ORD-0085,Dante Padilla,dante.padilla@outlook.com,Food & Grocery,Rice 5kg,2,250.0,0.1,DebitCard,Deliverd,2024-01-09,2024-01-17,3,VISAYAS
ORD-0385,rachel ocampo,rachel.ocampo@outlook.com,Clothing,Jacket,4,1800.0,,Debit Card,Delivered,2024-11-20,2024-11-25,2,LUZON
ORD-0746,Trisha Torres,TRISHA.TORRES@OUTLOOK.COM,Food & Grocery,Canned Goods,4,45.0,0.0,G-Cash,cancelled,2024-07-26,,,Luzon
ORD-0406,Victor Padilla,victor.padilla@outlook.com,Electronics,USB Hub,2,450.0,0.05,Credit Card,returned,2024-06-09,,,Mindanao
ORD-0053,paolo dizon,paolo.dizon@gmail.com,Food & Grocery,Canned Goods,3,45.0,0.1,Debit Card,delivered,2024-08-08,2024-08-18,2,visayas
ORD-0469,Rachel Flores,RACHEL.FLORES@YAHOO.COM,Home & Living,Air Purifier,1,8500.0,0.15,Credit card,DELIVERED,2024-09-28,2024-10-08,5,Mindanao
ORD-0218,Carla dela Cruz,carla.delacruz@outlook.com,Food & Grocery,Coffee Pack,3,85.0,0.15,cod,Delivered,2024-07-01,2024-07-06,5,luzon
ORD-0985,Luz dela Cruz,luz.delacruz@gmail.com,Home & Living,Air Purifier,1,8500.0,0.2,COD,delivered,2024-03-06,2024-03-16,2,Visayas
ORD-0833,Sarah Soriano,sarah.soriano@gmail.com,Home & Living,Picture Frame,3,220.0,,COD,Cancelled,2024-08-14,,,VISAYAS
ORD-0970,Jenny Ramos,JENNY.RAMOS@OUTLOOK.COM,Beauty,Serum,4,780.0,0.1,Debit Card,shipped,2024-12-15,2024-12-23,1,Mindanao
ORD-0518,Cynthia Villanueva,cynthia.villanueva@gmail.com,Home & Living,Air Purifier,4,8500.0,0.1,gcash,Canceled,2024-05-29,,,VISAYAS
ORD-0467,Rachel Espiritu,rachel.espiritu@gmail.com,Food & Grocery,Canned Goods,5,45.0,0.1,Credit Card,delivered,2024-07-05,2024-07-14,4,Mindanao
ORD-0228,LISA MAGSAYSAY,lisa.magsaysay@yahoo.com,Beauty,Serum,4,780.0,0.05,Credit card,SHIPPED,2024-10-19,2024-10-25,5,MINDANAO
ORD-0890,Rosa Pascual,rosa.pascual@yahoo.com,Electronics,Laptop Stand,1,850.0,0.15,COD,Deliverd,2024-04-03,2024-04-08,1,Visayas
ORD-0097,Arnold Torres,arnold.torres@yahoo.com,Food & Grocery,Cooking Oil,5,120.0,0.15,COD,Delivered,2024-12-04,2024-12-13,5,Luzon
ORD-0755,ben gutierrez,ben.gutierrez@outlook.com,Home & Living,Rice Cooker,4,899.0,0.2,Cash on Delivery,DELIVERED,2024-04-24,2024-04-27,2,Mindanao
